Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
1-Jun-21,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,8813,7007
1-Jun-21,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,166925,7003
1-Jun-21,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,4158,7006
1-Jun-21,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,44366,7001
1-Jun-21,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,90000,7007
1-Jun-21,1825,تسوية عملاء مقاولات - تسوية المستخلص الختامى قبل الصرف,مول غرب الشروق,مول غرب الشروق,المقاولات,-231647.71,4036
1-Jun-21,1826,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,المقاولات,5062095.24,4085
1-Jun-21,1827,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفني - العبور,مبنى خدمات الفحص الفني - العبور,المقاولات,5148047.82,4080
1-Jun-21,1828,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفنى - سوهاج ,مبنى خدمات الفحص الفنى - سوهاج ,المقاولات,3048257.14,4094
1-Jun-21,1829,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفنى - 15مايو,مبنى خدمات الفحص الفنى - 15مايو,المقاولات,981420,4093
1-Jun-21,1829,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,8141267.12,4079
1-Jun-21,1830,تسوية عملاء مقاولات - تسوية قيمه التعويضات حتى الختامى,2برج الفسطاط,2برج الفسطاط,المقاولات,1663770.96,4031
1-Jun-21,1832,تسوية عملاء مقاولات - تسوية المستخلص الختامى,المجزر الى,المجزر الى,المقاولات,-1448.5,4040
1-Jun-21,1832,تسوية عملاء مقاولات - تسوية المستخلص الختامى,المجزر الى,المجزر الى,المقاولات,39267.7,4040
1-Jun-21,1833,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021 - شركه مشارق للاستثمار العقارى,مول ستون ستريت,مول ستون ستريت,المقاولات,3088596.15,4075
1-Jun-21,1834,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,22عمارة القاهرة,22عمارة القاهرة,المقاولات,5238063.59,4082
1-Jun-21,1835,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,545866.19,4066
1-Jun-21,1835,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,308160,4067
1-Jun-21,1835,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,1033950.95,4065
1-Jun-21,1836,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,العاصمه الادرايه,العاصمه الادرايه,المقاولات,12461252.23,4058
1-Jun-21,1837,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى الحافلات – العاصمة الإدارية,مبنى الحافلات – العاصمة الإدارية,المقاولات,28421433.33,4107
1-Jun-21,1838,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,كوبري تقاطع ترسا مع المريوطية - اللبيني ,كوبري تقاطع ترسا مع المريوطية - اللبيني ,المقاولات,143161112.8,4098
1-Jun-21,1839,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,5955366.29,4062
1-Jun-21,1840,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,20746299.27,4073
1-Jun-21,1841,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,44083298.1,4101
1-Jun-21,1842,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,دار الايتام بالعبور,دار الايتام بالعبور,المقاولات,503571.43,4102
1-Jun-21,1843,تسوية عملاء مقاولات - تسوية مستخلص 8و9 الختامى بعد الصرف ,9 سكوير,9 سكوير,المقاولات,674704.95,4025
1-Jun-21,1844,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,معسكر امن قنا,معسكر امن قنا,المقاولات,60251226.61,4096
1-Jun-21,1845,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,منافذ امان,منافذ امان,المقاولات,66685.71,4090
1-Jun-21,2088,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,محطه الهنادى - الأقصر,محطه الهنادى - الأقصر,المقاولات,154766.34,4100
1-Jun-21,2089,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,رصف طرق كباري الاسماعيليه,رصف طرق كباري الاسماعيليه,المقاولات,1631587.09,4095
1-Jun-21,2090,مبيعات الاسمنت - النيل,المخزن,المخزن,مخزن الاسمنت,483147.37,9001
1-Jun-21,2091,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,14666.67,3001
1-Jun-21,2092,مبيعات الخرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,25666.67,3001
1-Jun-21,2093,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,35942.98,3001
1-Jun-21,2094,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,132192.98,3001
1-Jun-21,2095,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,66657.89,3001
1-Jun-21,2096,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,20986.84,3001
1-Jun-21,2454,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار,3975,7008
1-Aug-21,1070,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,-16.12,4076
1-Aug-21,1072,تسوية عملاء مقاولات اغسطس 2021 - اثبات فروق الاسعار,مصارف البكاتوش,مصارف البكاتوش,المقاولات,2277141.71,4057
1-Aug-21,1073,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,10ع. الوادي,10ع. الوادي,المقاولات,1475286.25,4024
1-Aug-21,1076,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,كوبرى طه حسين,كوبرى طه حسين,المقاولات,983244.75,4083
1-Aug-21,1077,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,46ع. العبور,46ع. العبور,المقاولات,680874.99,4007
1-Aug-21,1079,تسوية عملاء مقاولات اغسطس 2021 - اثبات تخفيض جارى بورسعيد بقيمه الدفعات المقدمه وتسوية المستخلص الختامى بعد الصرف,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,3515447.15,4079
1-Sep-21,902,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1447.37,3001
1-Sep-21,903,مبيعات الخرسانة - سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13508.77,3001
1-Sep-21,904,مبيعات الخرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,30877.19,3001
1-Sep-21,905,مبيعات الخرسانة - الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,39850.88,3001
1-Sep-21,906,مبيعات الخرسانة - اية اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10131.58,3001
1-Sep-21,907,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29333.33,3001
1-Sep-21,908,مبيعات الخرسانة - كونترا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,64385.96,3001
1-Sep-21,909,مبيعات الخرسانة - هاي لايت,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,37894.74,3001
1-Sep-21,1472,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,5412.11,3001
1-Sep-21,1512,مبيعات الخرسانة - كونترا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,31578.95,3001
1-Sep-21,1513,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,55440,3001
1-Sep-21,1514,مبيعات الخرسانة - دي سي أي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1057,3001
1-Sep-21,1759,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستلخلص جارى 1و2و3 بعد الصرف ومستخلص ميزانيه 30/9/2021,معسكر امن قنا,معسكر امن قنا,المقاولات,61042845.79,4096
1-Sep-21,1761,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,ستون بارك,ستون بارك,المقاولات,4340882.5,4118
