Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
3/1/2019,1857,اثبات بيع المبني الإداري ,المبنى الادارى -مدينه نصر ( وحدات مباعه ),المبنى الادارى -مدينه نصر ( وحدات مباعه ),الاستثمار العقارى,85000000,7002
4/1/2019,1008,مبيعات خرسانه .القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,26096.49,3001
4/1/2019,1009,مبيعات خرسانه .الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,7526.32,3001
4/1/2019,1010,مبيعات خرسانه .الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,33526.32,3001
4/1/2019,1011,مبيعات خرسانه نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,75263.16,3001
4/1/2019,1012,مبيعات خرسانه A.H.M,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,87578.95,3001
4/1/2019,1013,مبيعات خرسانه هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,230921.05,3001
4/1/2019,1014,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,91118.42,3001
4/1/2019,1015,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,114947.37,3001
4/1/2019,1016,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,15394.74,3001
4/1/2019,1017,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,119736.84,3001
4/1/2019,1018,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,91000,3001
4/1/2019,1019,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,131368.42,3001
4/1/2019,1020,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,102631.58,3001
4/1/2019,1021,مبيعات خرسانه لاميزون,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,82105.26,3001
4/1/2019,1022,مبيعات خرسانه اكوا اسكاى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,7157.89,3001
4/1/2019,1029,مبيعات خرسانه القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,118684.21,3001
4/1/2019,1030,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1026.32,3001
4/1/2019,1031,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,88263.16,3001
4/1/2019,1032,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,11973.68,3001
4/1/2019,1033,مبيعات خرسانه بناء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,98526.32,3001
4/1/2019,1379,مبيعات شهر يناير,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,203750,3002
5/1/2019,483,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1026.32,3001
5/1/2019,484,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,102631.58,3001
5/1/2019,485,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,109473.68,3001
5/1/2019,486,مبيعات خرسانه بنادر الاستثماريه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,61578.95,3001
5/1/2019,487,مبيعات خرسانه القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,33070.18,3001
5/1/2019,1258,ت فروق اسعار,مصارف السبع الثالثه,مصارف السبع الثالثه,المقاولات,1159564.33,4020
5/1/2019,1260,ت فروق اسعار,مصارف محله روح,مصارف محله روح,المقاولات,1313878,4015
5/1/2019,1479,مبيعات شهر مايو,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,241180,3002
5/1/2019,1486,مبيعات الخرسانة - الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,66085.53,3001
5/1/2019,1487,مبيعات الخرسانة - نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,16078.95,3001
5/1/2019,1488,مبيعات الخرسانة - دي سي أي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,82105.26,3001
5/1/2019,1489,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,129657.89,3001
5/1/2019,1490,مبيعات الخرسانة - الفيروز,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,104684.21,3001
5/1/2019,1491,مبيعات الخرسانة - اكوا سكاي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21394.74,3001
5/1/2019,1492,مبيعات الخرسانة - الهادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,22236.84,3001
5/1/2019,1494,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,7052.63,3001
5/1/2019,1495,مبيعات خرسانه . الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,156684.21,3001
5/1/2019,1496,مبيعات خرسانه . نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,128026.32,3001
5/1/2019,1497,مبيعات خرسانه . AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,82105.26,3001
5/1/2019,1498,مبيعات خرسانه . هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,20526.32,3001
5/1/2019,1499,مبيعات خرسانه .D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,77315.79,3001
5/1/2019,1500,مبيعات خرسانه .بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,97842.11,3001
6/1/2019,921,مبيعات خرسانه الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,52000,3001
6/1/2019,922,مبيعات خرسانه اA.H.M,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,20526.32,3001
6/1/2019,923,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,82105.26,3001
6/1/2019,1014,تحويل جزء من الايراد المؤجل الي الايرادات,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,74850,7003
6/1/2019,1014,تحويل جزء من الايراد المؤجل الي الايرادات,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,580391,7001
6/1/2019,1014,تحويل جزء من الايراد المؤجل الي الايرادات, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,236079,7004
6/1/2019,1014,تحويل جزء من الايراد المؤجل الي الايرادات,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,534359,7001
6/1/2019,1014,تحويل جزء من الايراد المؤجل الي الايرادات,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,90000,7007
6/1/2019,1015,اثبات ملاحق بالزيادة في قيمة الوحدة,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,12190663,7003
6/1/2019,1016,اثبات ملاحق بالزيادة في قيمة الوحدة,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,1000000,7001
6/1/2019,1017,اثبات ملاحق بالزيادة في قيمة الوحدة, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,42511,7004
6/1/2019,1018,اثبات ملاحق بالزيادة في قيمة الوحدة,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,125319,7007
6/1/2019,1019,اثبات ملحق بالزيادة في قيمة الوحدة,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,19525,7001
6/1/2019,1020,اثبات ملحق بالزيادة في قيمة الوحدة,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,75000,7001
6/1/2019,1021,تحويل جزء من الايراد المؤجل الي الايرادات,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,318146,7003
6/1/2019,1023,اثبات خصم تعجيل السداد,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-2440,7001
6/1/2019,1023,اثبات خصم تعجيل السداد,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-9810,7001
6/1/2019,1023,اثبات خصم تعجيل السداد, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-4630,7004
6/1/2019,1023,اثبات خصم تعجيل السداد,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-464,7007
6/1/2019,1024,اثبات خصم تعجيل السداد, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-2930,7004
6/1/2019,1025,اثبات خصم تعجيل السداد,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-150,7007
6/1/2019,1039,تسوية مستخلص جاري 7 بعد المراجعة - تسوية مستخلص ميزانية,العاصمه الادرايه,العاصمه الادرايه,المقاولات,23994639.58,4058
6/1/2019,1041,تسوية مستخلص جاري 5 قبل الصرف,الاسمرات,الاسمرات,المقاولات,296621.17,4029
6/1/2019,1042,تسوية مستخلص ميزانية,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,المقاولات,9439524,4074
6/1/2019,1043,تسوية مستخلص ميزانية,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,المقاولات,10096113,4060
6/1/2019,1047,تسوية مستخلص ميزانية,مصارف ابيار الثانية أ,مصارف ابيار الثانية أ,المقاولات,695147,4016
6/1/2019,1048,تسوية مستخلص ميزانية,مصارف شوبر,مصارف شوبر,المقاولات,2121490.8,4061
6/1/2019,1051,تسوية المستخلص الختامي,مصارف السرو الاعلى,مصارف السرو الاعلى,المقاولات,1073.8,4017
6/1/2019,1052,تسوية مستخلص جاري 3 قبل المراجعة,مصارف البكاتوش,مصارف البكاتوش,المقاولات,870359.55,4057
6/1/2019,1053,تسوية مستخلص ميزانية,78ع. اكتوبر,78ع. اكتوبر,المقاولات,7063969.56,4001
6/1/2019,1054,تسوية مستخلص ميزانية,مرافق 78 عماره,مرافق 78 عماره,المقاولات,5467422,4002
6/1/2019,1055,تسوية مستخلص ميزانية,57ع. رؤية,57ع. رؤية,المقاولات,6915713.1,4023
6/1/2019,1056,تسوية مستخلص ميزانية,10ع. الوادي,10ع. الوادي,المقاولات,555351.5,4024
6/1/2019,1057,تسوية مستخلص ميزانية,9 سكوير,9 سكوير,المقاولات,901625.4,4025
6/1/2019,1058,تسوية مستخلص ميزانية,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,18030085.7,4062
6/1/2019,1059,تسوية مستخلص ميزانية,مول غرب الشروق,مول غرب الشروق,المقاولات,465321,4036
6/1/2019,1060,تسوية مستخلص ميزانية,مول غرب الشروق,مول غرب الشروق,المقاولات,613000.1,4036
6/1/2019,1061,تسوية مستخلص ميزانية,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,11488662,4073
6/1/2019,1062,تسوية مستخلص جاري 36 قبل الصرف,كليه رياض اطفال,كليه رياض اطفال,المقاولات,1991133.86,4039
6/1/2019,1063,تسوية مستخلص ميزانية,46ع. العبور,46ع. العبور,المقاولات,445887.09,4007
6/1/2019,1065,تسوية مستخلص ميزانية,واحه المهندسين,واحه المهندسين,المقاولات,3293564.2,4005
6/1/2019,1066,تسوية مستخلص ميزانية,30ع جاردينا,30ع جاردينا,المقاولات,645844.48,4035
6/1/2019,1067,تسوية مستخلص ميزانية,محطة الريسه,محطة الريسه,المقاولات,5050773,4056
6/1/2019,1068,تسوية مستخلص ميزانية,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,460025,4009
6/1/2019,1069,تسوية مستخلص ميزانية,محطه قريه الريد,محطه قريه الريد,المقاولات,514327,4010
6/1/2019,1070,تسوية مستخلص ميزانية,المجزر الى,المجزر الى,المقاولات,233364.06,4040
6/1/2019,1071,تسوية مستخلص ميزانية - 20ع الحي الثاني 160م,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,1102595,4067
6/1/2019,1072,تسوية مستخلص ميزانية - 7ع الحي الخامس 173م,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,1104389.81,4066
6/1/2019,1073,تسوية مستخلص ميزانية - 4ع الحي الثاني 160م,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,274571.12,4068
6/1/2019,1074,تسوية مستخلص ميزانية - 8ع الحي الثاني 173م,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,3247327.46,4065
6/1/2019,1075,تعويضات - 2ع الحي الثاني 160م,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,1282856.43,4069
6/1/2019,1076,تعويضات - 20ع الحي الثاني 160م,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,12828564.33,4067
6/1/2019,1262,استحقاق الايرادات المؤجله - بى ام للتأجير التمويلى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,638315,7001
6/1/2019,1379,مبيعات خرسانة - بناء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,101263.16,3001
6/1/2019,1380,مبيعات خرسانة - أعالي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,47894.74,3001
6/1/2019,1381,مبيعات خرسانة - اكوا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,16421.05,3001
6/1/2019,1382,مبيعات خرسانة - الهادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,108947.37,3001
6/1/2019,1383,مبيعات خرسانة - اركي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,34210.53,3001
6/1/2019,1384,مبيعات خرسانة - ستون بارك,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10885.96,3001
6/1/2019,1385,مبيعات الخرسانة,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,82060,3002
8/1/2019,1160,تسوية المستخلص الختامي للبنود الغير مثيلة ,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,9674250,4027
9/1/2019,1,,عملية سارى - السعوديه,عملية سارى - السعوديه,السعوديه,9987854,8001
9/1/2019,40,مبيعات خرسانة - ايه اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,90280.7,3001
9/1/2019,480,مبيعات خرسانه للوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,134807.02,3001
9/1/2019,985,مبيعات خرسانه تعمير للهندسه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1184.21,3001
9/1/2019,986,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,74627.19,3001
9/1/2019,1127,تسوية مستخلص جارى 10 بعد الصرف ,العاصمه الادرايه,العاصمه الادرايه,المقاولات,7793646.8,4058
9/1/2019,1129,تسوية فروق أسعار من مستخلص 31 الى م 35,كليه رياض اطفال,كليه رياض اطفال,المقاولات,1992890,4039
9/1/2019,1130,تسوية مستخلص ميزانيه 30/9/2019,العاصمه الادرايه,العاصمه الادرايه,المقاولات,14843851.69,4058
9/1/2019,1131,تسوية مستخلص ميزانيه 30/9/2019,العاصمه الادرايه,العاصمه الادرايه,المقاولات,179310,4058
9/1/2019,1132,تسوية مستخلص ميزانيه 30/9/2019,78ع. اكتوبر,78ع. اكتوبر,المقاولات,5590510.96,4001
9/1/2019,1133,تسوية مستخلص ميزانيه 30/9/2019,مرافق 78 عماره,مرافق 78 عماره,المقاولات,2790781.85,4002
9/1/2019,1134,تسوية مستخلص ميزانيه 30/9/2019,مول غرب الشروق,مول غرب الشروق,المقاولات,1153112.3,4036
9/1/2019,1135,تسوية مستخلص ميزانيه 30/9/2019,مول غرب الشروق,مول غرب الشروق,المقاولات,1469169.16,4036
9/1/2019,1136,تسوية مستخلص ميزانيه 30/9/2019,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,13906809.8,4062
9/1/2019,1137,تسوية مستخلص ميزانيه 30/9/2019,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,12556931,4073
9/1/2019,1138,تسوية مستخلص ميزانيه 30/9/2019,10ع. الوادي,10ع. الوادي,المقاولات,1175011.4,4024
9/1/2019,1139,تسوية مستخلص ميزانيه 30/9/2019,9 سكوير,9 سكوير,المقاولات,1586034.1,4025
9/1/2019,1140,تسوية مستخلص ميزانيه 30/9/2019,مصارف ابيار الثانية أ,مصارف ابيار الثانية أ,المقاولات,148629,4016
9/1/2019,1141,تسوية مستخلص ميزانيه 30/9/2019,30ع جاردينا,30ع جاردينا,المقاولات,161299.27,4035
9/1/2019,1142,تسوية مستخلص ميزانيه 30/9/2019,57ع. رؤية,57ع. رؤية,المقاولات,5038456.5,4023
9/1/2019,1143,تسوية مستخلص ميزانيه 30/9/2019,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,المقاولات,25794510,4060
9/1/2019,1144,تسوية مستخلص ميزانيه 30/9/2019,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,المقاولات,10499958,4074
9/1/2019,1145,تسوية مستخلص ميزانيه 30/9/2019,المجزر الى,المجزر الى,المقاولات,11619.9,4040
9/1/2019,1146,تسوية مستخلص ميزانيه 30/9/2019,المجزر الى,المجزر الى,المقاولات,871276.46,4040
9/1/2019,1147,تسوية مستخلص جارى 9 بعد الصرف,محطة الريسه,محطة الريسه,المقاولات,4584091,4056
9/1/2019,1148,تسوية مستخلص ميزانيه 30/9/2019,محطة الريسه,محطة الريسه,المقاولات,12168710.29,4056
9/1/2019,1149,تسوية مستخلص جارى 9 بعد الصرف تم تحويل سعر الدولار الى الجنيه المصرى 16.32,محطة الريسه,محطة الريسه,المقاولات,7342955.52,4056
9/1/2019,1150,تسوية مستخلص ميزانيه 30/9/2019 - تم تحويل سعر الدولار الى الجنيه المصرى 16.32,محطة الريسه,محطة الريسه,المقاولات,3897517.92,4056
9/1/2019,1151,تسوية مستخلصات من رقم 2 الى 7,محطه قريه الريد,محطه قريه الريد,المقاولات,397500,4010
9/1/2019,1152,تسوية مستخلص ميزانيه 30/9/2019,محطه قريه الريد,محطه قريه الريد,المقاولات,2274164,4010
9/1/2019,1153,تسوية مستخلصات من رقم 3 الى 7 - تم تحويل سعر الدولار الى الجنيه المصرى 16.32,محطه قريه الريد,محطه قريه الريد,المقاولات,771120,4010
9/1/2019,1154,تسوية مستخلص ميزانيه 30/9/2019 - تم تحويل سعر الدولار الى الجنيه المصرى 16.32,محطه قريه الريد,محطه قريه الريد,المقاولات,137708.16,4010
9/1/2019,1155,تسوية مستخلصات من رقم 2 الى 7,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,397500,4009
9/1/2019,1156,تسوية مستخلص ميزانيه 30/9/2019,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,2197286,4009
9/1/2019,1157,تسوية مستخلص ميزانيه 30/9/2019 - تم تحويل سعر الدولار الى الجنيه المصرى 16.32,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,137708.16,4009
9/1/2019,1158,تسوية مستخلصات من رقم 3 الى 7 - تم تحويل سعر الدولار الى الجنيه المصرى 16.32,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,771120,4009
9/1/2019,1166,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,32035.09,3001
9/1/2019,1167,مبيعات الخرسانة - بناء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,105570.18,3001
9/1/2019,1168,مبيعات الخرسانة - أعالي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,14561.4,3001
9/1/2019,1169,مبيعات الخرسانة - لاميزون,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,109210.53,3001
9/1/2019,1170,مبيعات الخرسانة - الهادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,31307.02,3001
9/1/2019,1171,مبيعات الخرسانة - اركي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,36403.51,3001
9/1/2019,1172,مبيعات الخرسانة - الصابرين,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,78631.58,3001
9/1/2019,1179,مبيعات الخرسانة,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,133945,3002
9/1/2019,1278,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,393878,4068
9/1/2019,1284,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,1721471,4067
9/1/2019,1285,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,9فيلات الخامس - الاسماعيليه ,المقاولات,225444,4064
9/1/2019,1286,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,2841701.2,4066
9/1/2019,1287,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,56406.26,4069
9/1/2019,1289,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,107765.51,4065
9/1/2019,1290,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,10فيلات الرابع - الاسماعيليه ,المقاولات,152465.36,4063
9/1/2019,1291,تسوية مستخلص ميزانيه 30/9/2019,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,1033352,4070
9/1/2019,1294,اثبات مبيعات وحدات الخاصه بالعمارة رقم 225 - 30/9/2019,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,9776912,7003
9/1/2019,1295,اثبات ملحق بالزياده في قيمه الوحده في 30/9/2019,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,72960,7001
9/1/2019,1296,اثبات ملحق بالزياده في قيمه الوحده في 30/9/2019,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,85160,7005
9/1/2019,1297,اثبات ملحق بالتخفيض في عقد بيع بمول دارنا تجارى للبنك الاهلى - 30/9/2019,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-1597680,7001
9/1/2019,1298,مبيعات خرسانة - بناء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,44412.28,3001
9/1/2019,1299,اثبات خصم تعجيل السداد لعملاء الاستثمار القارى خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-25604,7001
9/1/2019,1299,اثبات خصم تعجيل السداد لعملاء الاستثمار القارى خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-965,7001
9/1/2019,1299,مبيعات خرسانة - تعمير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
9/1/2019,1300,اثبات خصم تعجيل السداد لعملاء الاستثمار القارى خلال الربع الثالث, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-7339,7004
9/1/2019,1300,مبيعات خرسانة - الفيروز,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,82578.95,3001
9/1/2019,1301,مبيعات خرسانة - أعالي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,33228.07,3001
9/1/2019,1302,مبيعات خرسانة - الهادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,109210.53,3001
9/1/2019,1303,مبيعات خرسانة - ستون بارك,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,18201.75,3001
9/1/2019,1304,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,263825,7003
9/1/2019,1305,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,468483,7001
9/1/2019,1306,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,148831,7004
9/1/2019,1306,مبيعات خرسانة - ايه اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,39684.21,3001
9/1/2019,1307,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,20538,7005
9/1/2019,1307,مبيعات خرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,65526.32,3001
9/1/2019,1308,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,29512,7007
9/1/2019,1308,مبيعات خرسانة - دي سي أي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,118675.44,3001
9/1/2019,1309,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,91182,7003
9/1/2019,1309,مبيعات خرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,230517.54,3001
9/1/2019,1310,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 30/9/2019,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,1246880,7001
9/1/2019,1320,مبيعات الخرسانة شهر يوليو,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,330805,3002
9/1/2019,1321,استحقاق الإيرادات المؤجله ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,638315,7001
9/1/2019,1446,مبيعات خرسانه .بناء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,173267.54,3001
9/1/2019,1447,مبيعات خرسانه الفيروز,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,24333.33,3001
9/1/2019,1448,مبيعات خرسانه لاميزون,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
9/1/2019,1449,مبيعات خرسانه اركي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,38315.79,3001
